gid;nom;x_min;y_min;x_max;y_max;url
128;18365_51900_5cm_CC46;1836500;5190000;1837000;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18365_51900_5cm_CC46.tif
129;18370_51900_5cm_CC46;1837000;5190000;1837500;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51900_5cm_CC46.tif
130;18375_51900_5cm_CC46;1837500;5190000;1838000;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51900_5cm_CC46.tif
131;18380_51900_5cm_CC46;1838000;5190000;1838500;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51900_5cm_CC46.tif
132;18385_51900_5cm_CC46;1838500;5190000;1839000;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51900_5cm_CC46.tif
133;18390_51900_5cm_CC46;1839000;5190000;1839500;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51900_5cm_CC46.tif
134;18395_51900_5cm_CC46;1839500;5190000;1840000;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51900_5cm_CC46.tif
135;18400_51900_5cm_CC46;1840000;5190000;1840500;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51900_5cm_CC46.tif
136;18405_51900_5cm_CC46;1840500;5190000;1841000;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51900_5cm_CC46.tif
137;18410_51900_5cm_CC46;1841000;5190000;1841500;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51900_5cm_CC46.tif
138;18415_51900_5cm_CC46;1841500;5190000;1842000;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51900_5cm_CC46.tif
139;18420_51900_5cm_CC46;1842000;5190000;1842500;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51900_5cm_CC46.tif
140;18425_51900_5cm_CC46;1842500;5190000;1843000;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51900_5cm_CC46.tif
141;18430_51900_5cm_CC46;1843000;5190000;1843500;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51900_5cm_CC46.tif
142;18435_51900_5cm_CC46;1843500;5190000;1844000;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51900_5cm_CC46.tif
143;18440_51900_5cm_CC46;1844000;5190000;1844500;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51900_5cm_CC46.tif
144;18445_51900_5cm_CC46;1844500;5190000;1845000;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51900_5cm_CC46.tif
145;18450_51900_5cm_CC46;1845000;5190000;1845500;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18450_51900_5cm_CC46.tif
146;18455_51900_5cm_CC46;1845500;5190000;1846000;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18455_51900_5cm_CC46.tif
147;18460_51900_5cm_CC46;1846000;5190000;1846500;5190500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18460_51900_5cm_CC46.tif
148;18360_51895_5cm_CC46;1836000;5189500;1836500;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18360_51895_5cm_CC46.tif
149;18365_51895_5cm_CC46;1836500;5189500;1837000;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18365_51895_5cm_CC46.tif
150;18370_51895_5cm_CC46;1837000;5189500;1837500;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51895_5cm_CC46.tif
151;18375_51895_5cm_CC46;1837500;5189500;1838000;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51895_5cm_CC46.tif
152;18380_51895_5cm_CC46;1838000;5189500;1838500;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51895_5cm_CC46.tif
153;18385_51895_5cm_CC46;1838500;5189500;1839000;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51895_5cm_CC46.tif
154;18390_51895_5cm_CC46;1839000;5189500;1839500;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51895_5cm_CC46.tif
155;18395_51895_5cm_CC46;1839500;5189500;1840000;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51895_5cm_CC46.tif
156;18400_51895_5cm_CC46;1840000;5189500;1840500;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51895_5cm_CC46.tif
157;18405_51895_5cm_CC46;1840500;5189500;1841000;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51895_5cm_CC46.tif
158;18410_51895_5cm_CC46;1841000;5189500;1841500;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51895_5cm_CC46.tif
159;18415_51895_5cm_CC46;1841500;5189500;1842000;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51895_5cm_CC46.tif
160;18420_51895_5cm_CC46;1842000;5189500;1842500;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51895_5cm_CC46.tif
161;18425_51895_5cm_CC46;1842500;5189500;1843000;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51895_5cm_CC46.tif
162;18430_51895_5cm_CC46;1843000;5189500;1843500;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51895_5cm_CC46.tif
163;18435_51895_5cm_CC46;1843500;5189500;1844000;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51895_5cm_CC46.tif
164;18440_51895_5cm_CC46;1844000;5189500;1844500;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51895_5cm_CC46.tif
165;18445_51895_5cm_CC46;1844500;5189500;1845000;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51895_5cm_CC46.tif
166;18450_51895_5cm_CC46;1845000;5189500;1845500;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18450_51895_5cm_CC46.tif
167;18455_51895_5cm_CC46;1845500;5189500;1846000;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18455_51895_5cm_CC46.tif
168;18460_51895_5cm_CC46;1846000;5189500;1846500;5190000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18460_51895_5cm_CC46.tif
169;18360_51890_5cm_CC46;1836000;5189000;1836500;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18360_51890_5cm_CC46.tif
170;18365_51890_5cm_CC46;1836500;5189000;1837000;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18365_51890_5cm_CC46.tif
171;18370_51890_5cm_CC46;1837000;5189000;1837500;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51890_5cm_CC46.tif
172;18375_51890_5cm_CC46;1837500;5189000;1838000;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51890_5cm_CC46.tif
173;18380_51890_5cm_CC46;1838000;5189000;1838500;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51890_5cm_CC46.tif
174;18385_51890_5cm_CC46;1838500;5189000;1839000;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51890_5cm_CC46.tif
175;18390_51890_5cm_CC46;1839000;5189000;1839500;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51890_5cm_CC46.tif
176;18395_51890_5cm_CC46;1839500;5189000;1840000;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51890_5cm_CC46.tif
177;18400_51890_5cm_CC46;1840000;5189000;1840500;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51890_5cm_CC46.tif
178;18405_51890_5cm_CC46;1840500;5189000;1841000;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51890_5cm_CC46.tif
179;18410_51890_5cm_CC46;1841000;5189000;1841500;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51890_5cm_CC46.tif
180;18415_51890_5cm_CC46;1841500;5189000;1842000;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51890_5cm_CC46.tif
181;18420_51890_5cm_CC46;1842000;5189000;1842500;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51890_5cm_CC46.tif
182;18425_51890_5cm_CC46;1842500;5189000;1843000;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51890_5cm_CC46.tif
183;18430_51890_5cm_CC46;1843000;5189000;1843500;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51890_5cm_CC46.tif
184;18435_51890_5cm_CC46;1843500;5189000;1844000;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51890_5cm_CC46.tif
185;18440_51890_5cm_CC46;1844000;5189000;1844500;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51890_5cm_CC46.tif
186;18445_51890_5cm_CC46;1844500;5189000;1845000;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51890_5cm_CC46.tif
187;18450_51890_5cm_CC46;1845000;5189000;1845500;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18450_51890_5cm_CC46.tif
188;18455_51890_5cm_CC46;1845500;5189000;1846000;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18455_51890_5cm_CC46.tif
189;18460_51890_5cm_CC46;1846000;5189000;1846500;5189500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18460_51890_5cm_CC46.tif
190;18360_51885_5cm_CC46;1836000;5188500;1836500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18360_51885_5cm_CC46.tif
191;18365_51885_5cm_CC46;1836500;5188500;1837000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18365_51885_5cm_CC46.tif
192;18370_51885_5cm_CC46;1837000;5188500;1837500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51885_5cm_CC46.tif
193;18375_51885_5cm_CC46;1837500;5188500;1838000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51885_5cm_CC46.tif
194;18380_51885_5cm_CC46;1838000;5188500;1838500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51885_5cm_CC46.tif
195;18385_51885_5cm_CC46;1838500;5188500;1839000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51885_5cm_CC46.tif
196;18390_51885_5cm_CC46;1839000;5188500;1839500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51885_5cm_CC46.tif
197;18395_51885_5cm_CC46;1839500;5188500;1840000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51885_5cm_CC46.tif
198;18400_51885_5cm_CC46;1840000;5188500;1840500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51885_5cm_CC46.tif
199;18405_51885_5cm_CC46;1840500;5188500;1841000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51885_5cm_CC46.tif
200;18410_51885_5cm_CC46;1841000;5188500;1841500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51885_5cm_CC46.tif
201;18415_51885_5cm_CC46;1841500;5188500;1842000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51885_5cm_CC46.tif
202;18420_51885_5cm_CC46;1842000;5188500;1842500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51885_5cm_CC46.tif
203;18425_51885_5cm_CC46;1842500;5188500;1843000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51885_5cm_CC46.tif
204;18430_51885_5cm_CC46;1843000;5188500;1843500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51885_5cm_CC46.tif
205;18435_51885_5cm_CC46;1843500;5188500;1844000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51885_5cm_CC46.tif
206;18440_51885_5cm_CC46;1844000;5188500;1844500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51885_5cm_CC46.tif
207;18445_51885_5cm_CC46;1844500;5188500;1845000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51885_5cm_CC46.tif
208;18450_51885_5cm_CC46;1845000;5188500;1845500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18450_51885_5cm_CC46.tif
209;18455_51885_5cm_CC46;1845500;5188500;1846000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18455_51885_5cm_CC46.tif
210;18460_51885_5cm_CC46;1846000;5188500;1846500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18460_51885_5cm_CC46.tif
211;18465_51885_5cm_CC46;1846500;5188500;1847000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18465_51885_5cm_CC46.tif
212;18470_51885_5cm_CC46;1847000;5188500;1847500;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18470_51885_5cm_CC46.tif
213;18475_51885_5cm_CC46;1847500;5188500;1848000;5189000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18475_51885_5cm_CC46.tif
214;18350_51880_5cm_CC46;1835000;5188000;1835500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18350_51880_5cm_CC46.tif
215;18355_51880_5cm_CC46;1835500;5188000;1836000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18355_51880_5cm_CC46.tif
216;18360_51880_5cm_CC46;1836000;5188000;1836500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18360_51880_5cm_CC46.tif
217;18365_51880_5cm_CC46;1836500;5188000;1837000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18365_51880_5cm_CC46.tif
218;18370_51880_5cm_CC46;1837000;5188000;1837500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51880_5cm_CC46.tif
219;18375_51880_5cm_CC46;1837500;5188000;1838000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51880_5cm_CC46.tif
220;18380_51880_5cm_CC46;1838000;5188000;1838500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51880_5cm_CC46.tif
221;18385_51880_5cm_CC46;1838500;5188000;1839000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51880_5cm_CC46.tif
222;18390_51880_5cm_CC46;1839000;5188000;1839500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51880_5cm_CC46.tif
223;18395_51880_5cm_CC46;1839500;5188000;1840000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51880_5cm_CC46.tif
224;18400_51880_5cm_CC46;1840000;5188000;1840500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51880_5cm_CC46.tif
225;18405_51880_5cm_CC46;1840500;5188000;1841000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51880_5cm_CC46.tif
226;18410_51880_5cm_CC46;1841000;5188000;1841500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51880_5cm_CC46.tif
227;18415_51880_5cm_CC46;1841500;5188000;1842000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51880_5cm_CC46.tif
228;18420_51880_5cm_CC46;1842000;5188000;1842500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51880_5cm_CC46.tif
229;18425_51880_5cm_CC46;1842500;5188000;1843000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51880_5cm_CC46.tif
230;18430_51880_5cm_CC46;1843000;5188000;1843500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51880_5cm_CC46.tif
231;18435_51880_5cm_CC46;1843500;5188000;1844000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51880_5cm_CC46.tif
232;18440_51880_5cm_CC46;1844000;5188000;1844500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51880_5cm_CC46.tif
233;18445_51880_5cm_CC46;1844500;5188000;1845000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51880_5cm_CC46.tif
234;18450_51880_5cm_CC46;1845000;5188000;1845500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18450_51880_5cm_CC46.tif
235;18455_51880_5cm_CC46;1845500;5188000;1846000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18455_51880_5cm_CC46.tif
236;18460_51880_5cm_CC46;1846000;5188000;1846500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18460_51880_5cm_CC46.tif
237;18465_51880_5cm_CC46;1846500;5188000;1847000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18465_51880_5cm_CC46.tif
238;18470_51880_5cm_CC46;1847000;5188000;1847500;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18470_51880_5cm_CC46.tif
239;18475_51880_5cm_CC46;1847500;5188000;1848000;5188500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18475_51880_5cm_CC46.tif
240;18345_51875_5cm_CC46;1834500;5187500;1835000;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18345_51875_5cm_CC46.tif
241;18350_51875_5cm_CC46;1835000;5187500;1835500;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18350_51875_5cm_CC46.tif
242;18355_51875_5cm_CC46;1835500;5187500;1836000;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18355_51875_5cm_CC46.tif
243;18360_51875_5cm_CC46;1836000;5187500;1836500;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18360_51875_5cm_CC46.tif
244;18365_51875_5cm_CC46;1836500;5187500;1837000;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18365_51875_5cm_CC46.tif
245;18370_51875_5cm_CC46;1837000;5187500;1837500;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51875_5cm_CC46.tif
246;18375_51875_5cm_CC46;1837500;5187500;1838000;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51875_5cm_CC46.tif
247;18380_51875_5cm_CC46;1838000;5187500;1838500;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51875_5cm_CC46.tif
248;18385_51875_5cm_CC46;1838500;5187500;1839000;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51875_5cm_CC46.tif
249;18390_51875_5cm_CC46;1839000;5187500;1839500;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51875_5cm_CC46.tif
250;18395_51875_5cm_CC46;1839500;5187500;1840000;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51875_5cm_CC46.tif
251;18400_51875_5cm_CC46;1840000;5187500;1840500;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51875_5cm_CC46.tif
252;18405_51875_5cm_CC46;1840500;5187500;1841000;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51875_5cm_CC46.tif
253;18410_51875_5cm_CC46;1841000;5187500;1841500;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51875_5cm_CC46.tif
254;18415_51875_5cm_CC46;1841500;5187500;1842000;5188000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51875_5cm_CC46.tif
